"","PU_1Km_ID","species","normalized_lambda","normalized_cpue","PU_4Km_ID","depth","max_depth","UpperOceanSR","sample_sizes","dive_samps","hook_samps","mid_samps","deep_samps"
"459",56514,"sponge",2.46514555702158e-07,0,12096,20.5,22,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"460",56515,"sponge",6.71366791532832e-09,0,12096,17,17,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"461",56767,"sponge",3.26468441467568e-08,0,12096,18,18,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"462",57033,"sponge",5.59027642665231e-08,0,12254,20,20,"(13) Eastern Queen Charlotte Sound",1,1,0,0,0
"463",57290,"sponge",9.51950900833738e-05,0,12253,26.5,30,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"464",57507,"sponge",0.00922698869936858,0,12242,72.154941935,75.59298246,"(10 Aristazabal Banks Upwelling",2,0,0,2,0
"465",57551,"sponge",1.95070960543051e-05,0,12258,21.3333333333333,28,"(11) Mainland Fjords",3,3,0,0,0
"466",57766,"sponge",0.0062402754870332,0,12242,29.4135441483333,61.32972973,"(10 Aristazabal Banks Upwelling",20,2,0,18,0
"467",57813,"sponge",0.00611995990474385,0,12258,33.7902439033333,69.57073171,"(11) Mainland Fjords",3,0,0,3,0
"468",57832,"sponge",0.356533882949417,0.466666666666667,12284,21.5,26,"(11) Mainland Fjords",2,2,0,0,0
"469",58030,"sponge",0.000957273638278025,0,12400,31.48769231,31.48769231,"(10 Aristazabal Banks Upwelling",1,0,0,1,0
"470",58058,"sponge",1.94038404537148e-05,0,12410,21.5,28,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"471",58060,"sponge",0.0171796059251457,0.0231875096618208,12411,31.4833333333333,45.1,"(13) Eastern Queen Charlotte Sound",7,4,0,3,0
"472",58061,"sponge",2.06331430452855e-08,0,12411,17,18,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"473",58071,"sponge",3.99013101497558e-06,0,12415,22,26,"(11) Mainland Fjords",2,2,0,0,0
"474",58319,"sponge",0.00922119766848119,0,12411,38.42122436625,55.66969697,"(13) Eastern Queen Charlotte Sound",8,0,0,8,0
"475",58320,"sponge",4.08268864646817e-06,0,12411,23.5,26,"(13) Eastern Queen Charlotte Sound",2,2,0,0,0
"476",58338,"sponge",0.00886117505062308,0.0108784535175009,12417,401.5779182,426.604487,"(11) Mainland Fjords",15,0,0,0,15
"477",58339,"sponge",0.00246736478934817,0,12417,331.174105366667,345.8324091,"(11) Mainland Fjords",6,0,0,0,6
"478",58580,"sponge",0.00180119382930671,0,12411,28.2593656816667,39.75882353,"(13) Eastern Queen Charlotte Sound",5,2,0,3,0
"479",58596,"sponge",0.000381723800393381,0,12417,441.62411156,457.5016208,"(11) Mainland Fjords",15,0,0,0,15
"480",58601,"sponge",0.141984727754426,0.139125057970925,12419,53.1136525742857,90.49691964,"(11) Mainland Fjords",7,0,0,7,0
"481",58602,"sponge",0.24673744829179,0.231875096618208,12419,91.317460312,93.24716513,"(11) Mainland Fjords",5,0,0,5,0
"482",58833,"sponge",2.14037549592855e-07,0,12409,22,22,"(11) Mainland Fjords",1,1,0,0,0
"483",58838,"sponge",0.00540214980357407,0,12411,22.5946546927273,25.04565217,"(11) Mainland Fjords",11,0,0,11,0
"484",58839,"sponge",0.00835670957755707,0,12411,30.58729071,51.18579545,"(13) Eastern Queen Charlotte Sound",11,0,0,11,0
"485",58842,"sponge",4.29396038160599e-07,0,12412,23,23,"(11) Mainland Fjords",1,1,0,0,0
"486",58851,"sponge",9.49398245854799e-05,0,12416,25,30,"(11) Mainland Fjords",2,2,0,0,0
"487",58856,"sponge",0.000560562674967591,0.000734447219832166,12417,426.629447451351,439.4631494,"(11) Mainland Fjords",74,0,0,0,74
"488",58861,"sponge",0.0221130336981252,0.00159913861495748,12419,61.8907283525,69.60176934,"(11) Mainland Fjords",4,0,0,4,0
"489",58862,"sponge",0.184111804714877,0.162312567632746,12419,41.0750308795,100.3556757,"(11) Mainland Fjords",11,1,0,10,0
"490",58863,"sponge",0.0837082283038105,0.0894668514467378,12419,64.74186442,83.49006401,"(11) Mainland Fjords",3,0,0,3,0
"491",59079,"sponge",3.75690340176863e-09,0,12558,15,15,"(10 Aristazabal Banks Upwelling",2,2,0,0,0
"492",59121,"sponge",0.000197613422745638,0,12574,25.5,31,"(11) Mainland Fjords",2,2,0,0,0
"493",59619,"sponge",2.87548896129008e-08,0,12566,19,19,"(11) Mainland Fjords",1,1,0,0,0
"494",59626,"sponge",0.678720646755256,0.666666666666667,12570,27.5,33,"(11) Mainland Fjords",2,2,0,0,0
"495",59871,"sponge",1.94099961659693e-05,0,12565,22.5,28,"(11) Mainland Fjords",2,2,0,0,0
"496",60138,"sponge",0.0125102092697098,0,12734,46.954526489,72.62124126,"(11) Mainland Fjords",10,0,0,10,0
"497",60411,"sponge",0.175065259388292,0.0666666666666667,12742,25,30,"(11) Mainland Fjords",2,2,0,0,0
"498",60415,"sponge",1.94170865945265e-05,0,12743,23,28,"(11) Mainland Fjords",2,2,0,0,0
"499",60668,"sponge",0.0905411552640275,0.0594727649452512,12741,142.759827203571,374.4818179,"(11) Mainland Fjords",16,2,0,0,14
"500",60673,"sponge",0.000197589240122598,0,12743,23.5,31,"(11) Mainland Fjords",2,2,0,0,0
"501",60678,"sponge",0.860754251952616,0.933333333333333,12759,23,30,"(11) Mainland Fjords",2,2,0,0,0
"502",60914,"sponge",0.00682662618798928,0.00659100478384639,12739,342.328614512,426.1415882,"(11) Mainland Fjords",25,0,0,0,25
"503",60915,"sponge",0.0139145903808828,0.00988428900900029,12739,240.711499654545,417.1987297,"(11) Mainland Fjords",22,0,0,0,22
"504",60923,"sponge",9.50473945128385e-05,0,12741,26,30,"(11) Mainland Fjords",2,2,0,0,0
"505",61161,"sponge",0.0146943822830925,0.00611515414560283,12897,60.0514629982287,207.8217523,"(11) Mainland Fjords",33,1,0,23,9
"506",61912,"sponge",0.0030958472344162,0,12895,257.2440827,269.7604305,"(11) Mainland Fjords",11,0,0,0,11
"507",62120,"sponge",4.33299262666156e-05,0,13034,23,29,"(10 Aristazabal Banks Upwelling",2,2,0,0,0
"508",62144,"sponge",0,0,13050,527.160056215385,551.5662586,"(11) Mainland Fjords",13,0,0,0,13
"509",62395,"sponge",0.0167222934221626,0.011767693940317,13050,94.4918865134783,121.7032687,"(11) Mainland Fjords",23,0,0,0,23
"510",62617,"sponge",1.44457659633688e-08,0,13035,18,18,"(10 Aristazabal Banks Upwelling",1,1,0,0,0
"511",62641,"sponge",9.49118721963723e-05,0,13050,24,30,"(11) Mainland Fjords",2,2,0,0,0
"512",62898,"sponge",0.00600918574829093,0.00368346983450725,13054,171.529543183333,207.1087045,"(11) Mainland Fjords",30,0,0,0,30
"513",62901,"sponge",0.00685290993447143,0,13055,177.65597825,186.8369565,"(11) Mainland Fjords",2,0,0,2,0
"514",63146,"sponge",0.00913949366547798,0,13212,75.52718806375,82.86022165,"(11) Mainland Fjords",8,0,0,0,8
"515",63148,"sponge",0.0155477444182527,0.00906327544394845,13212,155.088595683333,157.8731092,"(11) Mainland Fjords",6,0,0,0,6
"516",63150,"sponge",0.0376437111401788,0.00122982576907141,13213,83.6211494135,95.5,"(11) Mainland Fjords",20,0,0,20,0
"517",63151,"sponge",0.00432893039948748,0,13213,41.08477347,61.06521739,"(11) Mainland Fjords",5,2,0,3,0
"518",63374,"sponge",8.72314410427891e-06,0,13193,22,27,"(11) Mainland Fjords",2,2,0,0,0
"519",63401,"sponge",0.00861605714814528,0,13213,70.47061335,120.3085366,"(11) Mainland Fjords",5,2,0,3,0
"520",63652,"sponge",0.133779466516922,0.0982008572746669,13207,71.0964911072727,114.6,"(11) Mainland Fjords",11,0,0,11,0
"521",63901,"sponge",9.49118721963723e-05,0,13206,24,30,"(11) Mainland Fjords",2,2,0,0,0
"522",64416,"sponge",0.137624139198999,0.0666666666666667,13361,22.5,27,"(11) Mainland Fjords",2,2,0,0,0
"523",64935,"sponge",8.73057401429132e-06,0,13361,22.5,27,"(11) Mainland Fjords",2,2,0,0,0
"524",70113,"sponge",0.270028296372376,0.2,14312,29.5,36,"(11) Mainland Fjords",2,2,0,0,0
"525",70363,"sponge",0.454045930731267,0.4,14314,28,34,"(11) Mainland Fjords",2,2,0,0,0
